花山, 吉林省临江市花山镇, √, 　, 　, 沈阳铁路局, 乘务所
桦皮厂, 吉林省吉林市昌邑区桦皮厂镇, √, 　, 　, 沈阳铁路局, 乘务所
桓龙湖, 辽宁省本溪市桓仁县黑沟乡六道沟村, √, 　, 　, 沈阳铁路局, 乘务所
荒沟西, 吉林省安图县松江镇荒沟林场, √, 　, 　, 沈阳铁路局, 乘务所
黄家店, 河北省围场县克勒沟镇围子村, √, 　, 　, 沈阳铁路局, 乘务所
黄甲屯, 辽宁省葫芦岛市南票区黄甲屯村, √, 　, 　, 沈阳铁路局, 乘务所
黄泥崴子, 吉林省抚松县黄泥崴子仙人桥镇黄泥崴子村, √, 　, 　, 沈阳铁路局, 乘务所
辉南, 吉林省辉南县辉南镇, √, 　, 　, 沈阳铁路局, 乘务所
火炬沟, 吉林省抚松县露水河镇清水河村, √, 　, 　, 沈阳铁路局, 乘务所
纪家, 吉林省辉南县团林镇纪家村, √, 　, 　, 沈阳铁路局, 乘务所
建北, 辽宁省建昌县牤牛营子乡, √, 　, 　, 沈阳铁路局, 乘务所
江家岭, 辽宁省绥中县荒地江家岭村, 　, 　, 　, 沈阳铁路局, 乘务所
江密峰, 吉林省吉林市龙潭区江密峰镇江密峰街, √, 　, 　, 沈阳铁路局, 乘务所
金场堡, 辽宁省锦州市太和区女儿河乡金场堡村, √, 　, 　, 沈阳铁路局, 乘务所
金城, 辽宁省凌海市金城镇, 　, 　, 　, 沈阳铁路局, 乘务所
金山湾, 辽宁省丹东市振安区金山村, √, 　, 　, 沈阳铁路局, 乘务所
金珠, 吉林省吉林市龙潭区金珠乡, √, 　, 　, 沈阳铁路局, 乘务所
卡伦, 吉林省长春市卡伦湖镇, √, 　, 　, 沈阳铁路局, 乘务所
孔家沟, 辽宁省葫芦岛市连山区寺儿堡镇孔沟村, √, 　, 　, 沈阳铁路局, 乘务所
昆都庙, 内蒙古自治区通辽市河西镇, √, 　, 　, 沈阳铁路局, 乘务所
拉拉屯, 辽宁省海城市古城子镇拉拉村, √, 　, 　, 沈阳铁路局, 乘务所
砬子河, 吉林省抚松县露水河镇砬子河村, √, 　, 　, 沈阳铁路局, 乘务所
来福, 吉林省大安市来福镇, 　, 　, 　, 沈阳铁路局, 乘务所
兰家, 辽宁省凌海市靠山村, 　, 　, 　, 沈阳铁路局, 乘务所
兰家屯, 辽宁省沈阳市于洪区马三家镇兰屯村,  ,  ,  , 沈阳铁路局, 乘务所
劳动屯, 黑龙江省大庆市大同区葡萄花镇, 　, 　, 　, 沈阳铁路局, 乘务所
老古沟, 辽宁省丹东市五龙背镇老古沟村, √, 　, 　, 沈阳铁路局, 乘务所
老哈河, 内蒙古自治区赤峰市元宝山区, √, 　, 　, 沈阳铁路局, 乘务所
老岭, 吉林省通化县石湖镇老岭村, √, 　, 　, 沈阳铁路局, 乘务所
老松岭, 黑龙江省宁安市马河乡老松岭村, √, 　, 　, 沈阳铁路局, 乘务所
老爷岭, 吉林省蛟河市新站镇老爷岭村, √, 　, 　, 沈阳铁路局, 乘务所
乐园, 吉林省安图县石门镇北山村, 　, 　, 　, 沈阳铁路局, 乘务所
雷锋路, 辽宁省抚顺市望花区辽阳路盖县街, √, 　, 　, 沈阳铁路局, 乘务所
李家屯, 辽宁省普兰店市杨树房镇李家屯村, √, 　, 　, 沈阳铁路局, 乘务所
李石寨, 辽宁省抚顺市李石经济开发区高丽街, √, 　, 　, 沈阳铁路局, 乘务所
励家, 辽宁省锦州市黑山县励家镇, √, 　, 　, 沈阳铁路局, 乘务所
莲花山, 内蒙古自治区赤峰市敖汉旗古鲁板蒿乡八家村, √, 　, 　, 沈阳铁路局, 乘务所
亮兵台, 吉林省安图县亮兵镇, √, 　, 　, 沈阳铁路局, 乘务所
林家台, 辽宁省凤城市通远堡镇林家台村, √, 　, 　, 沈阳铁路局, 乘务所
林盛堡, 辽宁省沈阳市苏家屯区林盛堡镇站前街, √, 　, 　, 沈阳铁路局, 乘务所
林子头, 吉林省江源区石人镇林子头村, √, 　, 　, 沈阳铁路局, 乘务所
灵山, 辽宁省鞍山市立山区灵山路5号, √, 　, 　, 沈阳铁路局, 乘务所
刘家村, 辽宁省大连市旅顺口区长城镇刘家村, √, 　, 　, 沈阳铁路局, 乘务所
刘屯, 辽宁省兴城市旧们镇刘屯村, √, 　, 　, 沈阳铁路局, 乘务所
柳毛沟, 吉林省抚松县松江河镇柳毛沟, √, 　, 　, 沈阳铁路局, 乘务所
六道河, 吉林省蛟河市天岗镇六道河村, √, 　, 　, 沈阳铁路局, 乘务所
六家, 吉林省辉南县朝阳镇六家村, √, 　, 　, 沈阳铁路局, 乘务所
龙家堡, 吉林省长春市二道区龙嘉镇, √, 　, 　, 沈阳铁路局, 乘务所
龙泉, 吉林省长春市绿园区,  , 　, 　, 沈阳铁路局, 乘务所
龙山, 吉林省梅河口市山城镇龙山村, √, 　, 　, 沈阳铁路局, 乘务所
龙头, 辽宁省大连市旅顺口区龙头镇, √, 　, 　, 沈阳铁路局, 乘务所
罗家, 辽宁省新民市新柳街道, √, 　, 　, 沈阳铁路局, 乘务所
毛告吐, 内蒙古自治区科左中旗白音查干苏木, √, 　, 　, 沈阳铁路局, 乘务所
门达, 内蒙古自治区通辽市科左中旗门达镇, √, 　, 　, 沈阳铁路局, 乘务所
庙宫, 河北省围场县四道沟乡庙宫村, √, 　, 　, 沈阳铁路局, 乘务所
庙阳, 辽宁省凤城市石城镇荣家村, √, 　, 　, 沈阳铁路局, 乘务所
民家, 辽宁省沈阳市东陵区深井子镇民家村, √, 　, 　, 沈阳铁路局, 乘务所
磨盘山, 吉林省图们市长安镇磨盘村, √, 　, 　, 沈阳铁路局, 乘务所
南沟, 吉林省安图县亮兵镇南沟村, √, 　, 　, 沈阳铁路局, 乘务所
南票, 辽宁省葫芦岛市南票区南票镇, √, 　, 　, 沈阳铁路局, 乘务所
南汤, 辽宁省喀左县南宫营子乡, √, 　, 　, 沈阳铁路局, 乘务所
南洼, 辽宁省建平县沙海镇南洼屯, √, 　, 　, 沈阳铁路局, 乘务所
南兴安, 内蒙古自治区阿尔山市兴安隧道, 　, 　, 　, 沈阳铁路局, 乘务所
牛汾台, 内蒙古自治区兴安盟阿尔山市五叉沟镇西口村, 　, 　, 　, 沈阳铁路局, 乘务所
牛家营子, 内蒙古自治区赤峰市松山区王府镇牛家营子村, √, 　, 　, 沈阳铁路局, 乘务所
牛角山, 辽宁省大连市金州区二十里堡镇十三里村牛角山屯, √, 　, 　, 沈阳铁路局, 乘务所
牛庄, 辽宁省海城市牛庄镇, √, 　, 　, 沈阳铁路局, 乘务所
女儿河, 辽宁省锦州市太和区女儿河街道女儿河社区, √, 　, 　, 沈阳铁路局, 乘务所
欧里, 内蒙古自治区通辽市门达镇欧里村, √, 　, 　, 沈阳铁路局, 乘务所
平川, 吉林省江源区湾沟镇平川村, √, 　, 　, 沈阳铁路局, 乘务所
七家子, 吉林省前郭尔罗斯蒙古族自治县红旗农场, √, 　, 　, 沈阳铁路局, 乘务所
七间房, 吉林省磐石市明城镇七间房村, √, 　, 　, 沈阳铁路局, 乘务所
棋盘, 吉林省吉林市龙潭区靠山街, √, 　, 　, 沈阳铁路局, 乘务所
旗杆底, 辽宁省大连市金州区登沙河镇旗杆底村, √, 　, 　, 沈阳铁路局, 乘务所
前窑, 吉林省吉林市缸窑镇新立村, √, 　, 　, 沈阳铁路局, 乘务所
钱家店, 内蒙古自治区通辽市钱家店镇, √, 　, 　, 沈阳铁路局, 乘务所
桥北, 辽宁省本溪市平山区桥头镇兴隆村, √, 　, 　, 沈阳铁路局, 乘务所
青堆子, 辽宁省北镇市青堆子镇, √, 　, 　, 沈阳铁路局, 乘务所
青沟子, 吉林省江源区松树镇清沟子村, √, 　, 　, 沈阳铁路局, 乘务所
清水河, 辽宁省普兰店市杨树房镇清水河村, √, 　, 　, 沈阳铁路局, 乘务所
秋梨沟, 吉林省敦化市秋梨沟镇兴华街振兴委, √, 　, 　, 沈阳铁路局, 乘务所
秋木庄, 辽宁省凤城市刘家河镇秋木庄村, √, 　, 　, 沈阳铁路局, 乘务所
曲家店, 辽宁省昌图县曲家乡, √, 　, 　, 沈阳铁路局, 乘务所
曲水, 吉林省图们市月晴镇曲水村, √, 　, 　, 沈阳铁路局, 乘务所
泉沟, 吉林省四平市泉沟乡, √, 　, 　, 沈阳铁路局, 乘务所
泉水, 辽宁省本溪满族自治县小市镇蜂蜜砬子村, √, 　, 　, 沈阳铁路局, 乘务所
泉水屯, 辽宁省大连市金州区亮甲店镇泉水村, √, 　, 　, 沈阳铁路局, 乘务所
任家店, 辽宁省凌源市沟门子镇, √, 　, 　, 沈阳铁路局, 乘务所
三把火, 内蒙古自治区赤峰市初头朗镇三把火村, √, 　, 　, 沈阳铁路局, 乘务所
三队, 吉林省临江市花山镇新三队村, √, 　, 　, 沈阳铁路局, 乘务所
三家子, 内蒙古自治区通辽市库伦旗三家子镇, √, 　, 　, 沈阳铁路局, 乘务所
沙坨子, 河北省承德市隆化县汤头沟镇沙坨子村, √, 　, 　, 沈阳铁路局, 乘务所
山湾子, 内蒙古自治区赤峰市元宝山区风水沟镇哈拉木头村, √, 　, 　, 沈阳铁路局, 乘务所
杉松岗, 吉林省辉南县杉松岗镇, √, 　, 　, 沈阳铁路局, 乘务所
舍伯吐, 内蒙古自治区科左中旗舍伯吐镇, √, 　, 　, 沈阳铁路局, 乘务所
沈阳西, 辽宁省沈阳市于洪区大兴乡北陈村, √,  ,  , 沈阳铁路局, 乘务所
十家子, 辽宁省阜新县十家子镇, √, 　, 　, 沈阳铁路局, 乘务所
十里坪, 吉林省和龙市龙城镇十里坪村, √, 　, 　, 沈阳铁路局, 乘务所
十三公里, 辽宁省沈阳市于洪区大兴乡北陈村,  ,  ,  , 沈阳铁路局, 乘务所
石湖, 吉林省通化市通化县石湖乡, √, 　, 　, 沈阳铁路局, 乘务所
石家, 吉林省磐石市牛心镇南牛新村, √, 　, 　, 沈阳铁路局, 乘务所
石脑, 辽宁省朝阳市建平县青峰山乡赵家店村, √, 　, 　, 沈阳铁路局, 乘务所
石头河, 吉林省汪清县春阳镇石头河村, 　, 　, 　, 沈阳铁路局, 乘务所
世博园, 辽宁省沈阳市棋盘山开发区满堂乡上水村, √, 　, 　, 沈阳铁路局, 乘务所
双安屯, 吉林省集安市阳岔镇双安屯村, √, 　, 　, 沈阳铁路局, 乘务所
双泡子, 内蒙古自治区通辽市双泡子镇, √, 　, 　, 沈阳铁路局, 乘务所
水地, 内蒙古自治区赤峰市松山区夏家店乡, √, 　, 　, 沈阳铁路局, 乘务所
水礼, 吉林省图们市长安镇水礼村, 　, 　, 　, 沈阳铁路局, 乘务所
四道沟, 辽宁省凌源市三十家镇四道沟村, √, 　, 　, 沈阳铁路局, 乘务所
四分地, 内蒙自治区古赤峰市松山区王府镇四分地村, √, 　, 　, 沈阳铁路局, 乘务所
四合, 内蒙古自治区通辽市奈曼旗义隆永镇四合村, √, 　, 　, 沈阳铁路局, 乘务所
四家子, 辽宁省建昌县杨树湾子乡四家子村, √, 　, 　, 沈阳铁路局, 乘务所
四台子, 辽宁省凤城市鸡冠山镇四台子村, √, 　, 　, 沈阳铁路局, 乘务所
松岭, 吉林省临江市珍珠门村松岭大队, √, 　, 　, 沈阳铁路局, 乘务所
松树台, 辽宁省本溪满族自治县小市镇松树台村, √, 　, 　, 沈阳铁路局, 乘务所
苏北, 辽宁省沈阳市苏家屯区苏北社区, √,  ,  , 沈阳铁路局, 乘务所
他石海, 黑龙江省肇源县民意乡, 　, 　, 　, 沈阳铁路局, 乘务所
塔虎城, 吉林省松原市前郭尔罗斯蒙古族自治县长山镇, 　, 　, 　, 沈阳铁路局, 乘务所
塔山, 辽宁省葫芦岛市塔山乡, √, 　, 　, 沈阳铁路局, 乘务所
台集屯, 辽宁省葫芦岛市连山区台集屯镇, 　, 　, 　, 沈阳铁路局, 乘务所
太平岭, 吉林省敦化市太平岭乡车站村, √, 　, 　, 沈阳铁路局, 乘务所
太平庄, 内蒙古自治区通辽市余粮堡镇太平村, √, 　, 　, 沈阳铁路局, 乘务所
太子河, 辽宁省辽阳市太子河区东京陵乡韭菜园子村, √, 　, 　, 沈阳铁路局, 乘务所
坦甸, 辽宁省丹东市宽甸满族自治县长甸镇坦甸村, √, 　, 　, 沈阳铁路局, 乘务所
坦途, 吉林省白城市镇赉县坦途镇, 　, 　, 　, 沈阳铁路局, 乘务所
汤河, 辽宁省凤城市边门镇汤河村, √, 　, 　, 沈阳铁路局, 乘务所
汤头沟, 河北省承德市隆化县汤头沟镇, √, 　, 　, 沈阳铁路局, 乘务所
桃园, 辽宁省锦州市新民乡, √, 　, 　, 沈阳铁路局, 乘务所
天德泉, 辽宁省西丰县天德镇, √, 　, 　, 沈阳铁路局, 乘务所
天桥, 辽宁省凤城市石城镇天桥村, √, 　, 　, 沈阳铁路局, 乘务所
天桥沟, 辽宁省宽甸满族自治县大阳堡村, √, 　, 　, 沈阳铁路局, 乘务所
田家沟, 辽宁省凌源市三家子镇, √, 　, 　, 沈阳铁路局, 乘务所
铁佛寺, 辽宁省凤城市石城镇铁佛寺村, √, 　, 　, 沈阳铁路局, 乘务所
通辽北, 内蒙古自治区通辽市科尔沁区河西镇, √, 　, 　, 沈阳铁路局, 乘务所
通辽西, 内蒙古自治区通辽市科尔沁区育新乡, √, 　, 　, 沈阳铁路局, 乘务所
佟家, 辽宁省凤城市石城镇西隈村, √, 　, 　, 沈阳铁路局, 乘务所
铜佛寺, 吉林省龙井市老头沟镇铜佛村, √, 　, 　, 沈阳铁路局, 乘务所
土们岭, 吉林省九台市土们岭镇, √, 　, 　, 沈阳铁路局, 乘务所
团林, 吉林省辉南县团林镇, √, 　, 　, 沈阳铁路局, 乘务所
团山, 吉林省扶余县新源镇团山村,  , 　, 　, 沈阳铁路局, 乘务所
瓦房, 内蒙古自治区通辽市余粮堡镇瓦房村, √, 　, 　, 沈阳铁路局, 乘务所
万家屯, 辽宁省葫芦岛市绥中县万家镇, √, 　, 　, 沈阳铁路局, 乘务所
万隆, 吉林省通化县果松镇万隆村, √, 　, 　, 沈阳铁路局, 乘务所
网户, 辽宁省绥中县网户乡, 　, 　, 　, 沈阳铁路局, 乘务所
威宁, 辽宁省高台子镇威宁村, √, 　, 　, 沈阳铁路局, 乘务所
温泉寺, 辽宁省本溪满族自治县小市镇青石岭村, √, 　, 　, 沈阳铁路局, 乘务所
卧虎屯, 吉林省双辽市卧虎屯镇, √, 　, 　, 沈阳铁路局, 乘务所
乌斯土, 内蒙古自治区通辽市角干乡, √, 　, 　, 沈阳铁路局, 乘务所
五家户, 吉林省白城市洮北区五家户村, 　, 　, 　, 沈阳铁路局, 乘务所
五三, 辽宁省沈阳市浑南新区远航中路19号, √, 　, 　, 沈阳铁路局, 乘务所
五十家子, 内蒙古自治区赤峰市老府镇五十家子村, √, 　, 　, 沈阳铁路局, 乘务所
西口, 内蒙古自治区兴安盟阿尔山市明水河镇西口村, 　, 　, 　, 沈阳铁路局, 乘务所
西刘, 辽宁省锦州市黑山县常兴镇孙家村, 　, 　, 　, 沈阳铁路局, 乘务所
西六方, 内蒙古自治区通辽市科尔沁区育新镇西六方村境内, √, 　, 　, 沈阳铁路局, 乘务所
西南杖子, 　辽宁省葫芦岛市建昌县雷家店乡, √, 　, 　, 沈阳铁路局, 乘务所
西阳岔, 吉林省集安市阳岔镇西阳岔村, √, 　, 　, 沈阳铁路局, 乘务所
溪洞, 吉林省延吉市小营乡小营1队, √, 　, 　, 沈阳铁路局, 乘务所
夏家河, 辽宁省大连市甘井子区革镇堡镇夏家河村, √, 　, 　, 沈阳铁路局, 乘务所
小姑家, 吉林省蛟河市新站镇小姑家村, √, 　, 　, 沈阳铁路局, 乘务所
小合隆, 吉林省农安县合隆镇, √, 　, 　, 沈阳铁路局, 乘务所
小山, 吉林省抚松县松江河镇小山村, √, 　, 　, 沈阳铁路局, 乘务所
谢家, 吉林省梅河口市曙光镇长胜村, √, 　, 　, 沈阳铁路局, 乘务所
新寒岭, 辽宁省辽阳市辽阳县寒岭镇新寒岭村, √, 　, 　, 沈阳铁路局, 乘务所
新开, 辽宁省盘锦市大洼县新开镇, √, 　, 　, 沈阳铁路局, 乘务所
新岭, 辽宁省高台子镇新岭村, √, 　, 　, 沈阳铁路局, 乘务所
新园, 辽宁省沈阳市东陵区杨关, 　, 　, 　, 沈阳铁路局, 乘务所
兴隆河, 辽宁省清原县草市镇兴隆河村, √, 　, 　, 沈阳铁路局, 乘务所
兴隆山, 吉林省长春市经济技术开发区兴隆山镇, √, 　, 　, 沈阳铁路局, 乘务所
宣家沟, 辽宁省喀左县山嘴子镇, √, 　, 　, 沈阳铁路局, 乘务所
雅河, 辽宁省宽甸满族自治县八河川镇雅河村, √, 　, 　, 沈阳铁路局, 乘务所
亚复, 吉林省吉林市龙潭区乌拉街镇亚复村, √, 　, 　, 沈阳铁路局, 乘务所
盐岛, 辽宁省大连市甘井子区大连湾镇盐岛村, √, 　, 　, 沈阳铁路局, 乘务所
羊圈子, 辽宁省盘锦市盘山县羊圈子苇场, √, 　, 　, 沈阳铁路局, 乘务所
杨家店, 辽宁省葫芦岛市建昌县杨树湾乡, √, 　, 　, 沈阳铁路局, 乘务所
杨家营, 内蒙古自治区赤峰市松山区老府镇杨家营村？, √, 　, 　, 沈阳铁路局, 乘务所
杨树湾, 辽宁省建昌县杨树湾子乡, √, 　, 　, 沈阳铁路局, 乘务所
腰栈, 河北省承德市围场县腰栈乡腰栈车站, √, 　, 　, 沈阳铁路局, 乘务所
遥林, 吉林省白山市江源区石人镇遥林村, √, 　, 　, 沈阳铁路局, 乘务所
银镇, 河北省围场县银镇乡北山根村, √, 　, 　, 沈阳铁路局, 乘务所
英额门, 辽宁省清原县英额门镇, √, 　, 　, 沈阳铁路局, 乘务所
营北, 辽宁省葫芦岛市连山区寺儿堡乡营北村, √, 　, 　, 沈阳铁路局, 乘务所
营城, 吉林省九台市营城办事处车站委48号, √, 　, 　, 沈阳铁路局, 乘务所
营东, 辽宁省抚顺县章党乡高丽村, √, 　, 　, 沈阳铁路局, 乘务所
影壁山, 吉林省抚松县泉阳镇东北岔村, √, 　, 　, 沈阳铁路局, 乘务所
永甸, 辽宁省丹东市宽甸满族自治县长甸镇永甸村, √, 　, 　, 沈阳铁路局, 乘务所
永宁, 吉林省磐石市石嘴镇永宁村, √, 　, 　, 沈阳铁路局, 乘务所
榆树川, 吉林省安图县石门镇榆树川村, √, 　, 　, 沈阳铁路局, 乘务所
榆树台, 辽宁省沈阳市浑南新区浑河站乡前榆树台村, √, 　, 　, 沈阳铁路局, 乘务所
袁家堡, 辽宁省凤城市鸡冠山镇袁家堡村, √, 　, 　, 沈阳铁路局, 乘务所
云端, 内蒙古自治区通辽市扎鲁特旗霍林郭勒苏木, √, 　, 　, 沈阳铁路局, 乘务所
张家堡, 辽宁省凤城市凤山区张家堡村, √, 　, 　, 沈阳铁路局, 乘务所
张三营, 河北省承德市隆化县张三营镇, √, 　, 　, 沈阳铁路局, 乘务所
张台子, 辽宁省灯塔市张台子镇, √, 　, 　, 沈阳铁路局, 乘务所
赵家, 辽宁省凤城市草河镇赵家村, √, 　, 　, 沈阳铁路局, 乘务所
枕头峰, 吉林省和龙市龙城镇许家洞林场, √, 　, 　, 沈阳铁路局, 乘务所
郑家堡, 吉林省通化市柳河县柳河镇长山村, √, 　, 　, 沈阳铁路局, 乘务所
中德, 吉林省德惠市边岗乡,  , 　, 　, 沈阳铁路局, 乘务所
中华寺, 辽宁省抚顺市望花区田屯街道田园社区, 　, 　, 　, 沈阳铁路局, 乘务所
中台子, 内蒙古自治区赤峰市松山区老府镇中台子村, √, 　, 　, 沈阳铁路局, 乘务所
中兴（乙线）, 辽宁省凤城市凤山区中兴村, √, 　, 　, 沈阳铁路局, 乘务所
钟杖子, 辽宁省葫芦岛市建昌县雷家店乡, √, 　, 　, 沈阳铁路局, 乘务所
左家, 吉林市左家特区, √, 　, 　, 沈阳铁路局, 乘务所
八达岭站, 北京市延庆县八达岭镇, √, 　, 　, 北京铁路局, 车站
霸州站, 河北省霸州市迎宾路火车站, √, √, √, 北京铁路局, 车站
白涧站, 河北省涞水县赵各庄镇, √, 　, 　, 北京铁路局, 车站
百里峡站, 河北省涞水县九龙镇苟各庄村, √, 　, 　, 北京铁路局, 车站
宝坻站, 天津市宝坻区火车站路1号, √, 　, 　, 北京铁路局, 车站
保定东站, 河北省保定市东风东路高铁保定东站, √, 　, 　, 北京铁路局, 车站
保定站, 河北省保定市新华路118号, √, 　, 　, 北京铁路局, 车站
北戴河站, 河北省秦皇岛市北戴河区站南大街54号, √, 　, 　, 北京铁路局, 车站
北京北站, 北京市西城区北滨河路1号, √, 　, 　, 北京铁路局, 车站
北京东站, 北京市朝阳区百子湾路27号, 　, 　, 　, 北京铁路局, 车站
北京南站, 北京市丰台区车站路12号, √, 　, 　, 北京铁路局, 车站
北京西站, 北京市丰台区莲花池东路118号, √, √, √, 北京铁路局, 车站
北京站, 北京市东城区毛家湾胡同甲13号, √, √, √, 北京铁路局, 车站
北马圈子, 河北省承德市鹰手营子矿区北马圈子镇, √, 　, 　, 北京铁路局, 车站
滨海北站, 天津市滨海新区茶东村（滨汉公路茶淀地道口附近）, √, 　, 　, 北京铁路局, 车站
滨海站, 天津市滨海新区西中环快速路与华山道交叉口西侧, √, 　, 　, 北京铁路局, 车站
泊头站, 河北省泊头市胜利东路东端, √, √, √, 北京铁路局, 车站
沧州西站, 河北省沧州市沧县北京路西端头, √, 　, 　, 北京铁路局, 车站
沧州站, 河北省沧州市新华区新华东路2号, √, √, √, 北京铁路局, 车站
昌黎站, 河北省秦皇岛市昌黎县民生街南端, √, 　, 　, 北京铁路局, 车站
昌平北站, 北京市昌平区昌平北站, √, 　, 　, 北京铁路局, 车站
昌平站, 北京市昌平区马池口下念头村, √, 　, 　, 北京铁路局, 车站
承德站, 河北省承德市双桥区车站路235号, √, √, √, 北京铁路局, 车站
磁山站, 河北省武安市磁山镇中孔壁村, √, √, √, 北京铁路局, 车站
磁县站, 河北省磁县友谊路2号, √, 　, 　, 北京铁路局, 车站
大营镇站, 河北省衡水市枣强县大营镇站前街, √, 　, 　, 北京铁路局, 车站
德州东站, 山东省德州市经济开发区, √, 　, 　, 北京铁路局, 车站
德州站, 山东省德州市德城区迎宾路甲1号, √, 　, 　, 北京铁路局, 车站
定州东站, 河北省定州市杨家乡小渡河村, √, 　, 　, 北京铁路局, 车站
定州站, 河北省定州市博陵北街62号, √, √, √, 北京铁路局, 车站
东光站, 河北省沧州市东光县观州路与建设大街交口, √, √, √, 北京铁路局, 车站
抚宁站, 河北省秦皇岛市抚宁县迎宾路与102国道交叉环岛北200米铁工小区, √, 　, 　, 北京铁路局, 车站
高碑店东站, 河北省高碑店市方官镇庄夥村兴隆大街高碑店东站, √, 　, 　, 北京铁路局, 车站
高碑店站, 河北省高碑店市迎宾路1号, √, √, √, 北京铁路局, 车站
高邑西站, 河北省石家庄市高邑县站前街1号, √, 　, 　, 北京铁路局, 车站
高邑站, 河北省石家庄市高邑县凤中路新建大街53号, √, 　, 　, 北京铁路局, 车站
藁城站, 河北省石家庄藁城市迎宾大道西25号, √, 　, 　, 北京铁路局, 车站
官厅站, 河北省张家口市怀来县官厅镇, √, 　, 　, 北京铁路局, 车站
邯郸东站, 河北省邯郸市高开区高铁邯郸东站, √, 　, 　, 北京铁路局, 车站
邯郸站, 河北省邯郸市邯山区车站街2号, √, √, √, 北京铁路局, 车站
衡水站, 河北省衡水市桃城区中心街1号, √, √, √, 北京铁路局, 车站
怀柔北站, 北京市怀柔区怀柔北站, √, 　, 　, 北京铁路局, 车站
怀柔站, 北京市怀柔区府前东街1号, √, 　, 　, 北京铁路局, 车站
黄村站, 北京市大兴区黄村镇林校路, √, 　, 　, 北京铁路局, 车站
蓟县站, 天津市蓟县城关镇火车站路1号, √, 　, 　, 北京铁路局, 车站
晋州站, 河北省石家庄晋州市沧石路南光明街1号, √, 　, 　, 北京铁路局, 车站
井店站, 河北省涉县井店镇下庄, √, 　, 　, 北京铁路局, 车站
井南站, 河北省石家庄市井陉县天长镇, √, 　, 　, 北京铁路局, 车站
井陉站, 河北省石家庄市井陉县微水镇, √, 　, 　, 北京铁路局, 车站
静海站, 天津市静海县东方红路与联盟大街交口, √, √, √, 北京铁路局, 车站
军粮城北站, 天津市东丽区军粮城镇新安路1号, √, 　, 　, 北京铁路局, 车站
康庄站, 北京市延庆县康庄站, √, 　, 　, 北京铁路局, 车站
涞源站, 河北省涞源县涞源火车站, √, 　, 　, 北京铁路局, 车站
廊坊北站, 河北省廊坊市广阳区解放道55号, √, √, √, 北京铁路局, 车站
廊坊站, 河北省廊坊市安次区常甫路北端, √, 　, 　, 北京铁路局, 车站
黎城站, 山西省长治市黎城县广邯街2号, √, 　, 　, 北京铁路局, 车站
龙华站, 河北省衡水市景县龙华镇衡德路北, √, 　, 　, 北京铁路局, 车站
隆化站, 河北省承德市隆化县北安路8号, √, √, √, 北京铁路局, 车站
卢龙站, 河北省秦皇岛市卢龙县印庄乡政府北700米, √, 　, 　, 北京铁路局, 车站
潞城站, 山西省潞城市站前路1号, √, 　, 　, 北京铁路局, 车站
滦河站, 河北省迁安市野鸡坨镇野鸡坨村, √, 　, 　, 北京铁路局, 车站
滦平站, 河北省承德市滦平县振兴路西侧164号, √, 　, 　, 北京铁路局, 车站
滦县站, 河北省唐山市滦县新城燕山大街205国道北, √, 　, 　, 北京铁路局, 车站
密云站, 北京市密云县车站路1号, √, 　, 　, 北京铁路局, 车站
南宫东站, 河北省邢台南宫市段芦头镇, √, 　, 　, 北京铁路局, 车站
南口站, 北京市昌平区南口镇交通街84号, √, 　, 　, 北京铁路局, 车站
南峪站, 河北省石家庄市井陉县南峪镇, √, 　, 　, 北京铁路局, 车站
娘子关站, 山西省阳泉市平定县娘子关镇, √, 　, 　, 北京铁路局, 车站
平泉站, 河北省承德市平泉县东方街, √, √, √, 北京铁路局, 车站
迁安站, 河北省唐山迁安市城南油井西400米, √, 　, 　, 北京铁路局, 车站
前磨头站, 河北省衡水深州市前磨头镇商业街南头, √, 　, 　, 北京铁路局, 车站
秦皇岛, 河北省秦皇岛市海港区迎宾路北端, √, 　, 　, 北京铁路局, 车站
青县站, 河北省沧州市青县清州镇迎宾路72号, √, √, √, 北京铁路局, 车站
清河站, 北京市海淀区清河火车站, √, 　, 　, 北京铁路局, 车站
清华园站, 北京海淀区知春路大运村北航西门对面, √, 　, 　, 北京铁路局, 车站
饶阳站, 河北省衡水市饶阳县富强街186号, √, 　, 　, 北京铁路局, 车站
任丘站, 河北省任丘市渤海路1号, √, √, √, 北京铁路局, 车站
三河县站, 河北省廊坊三河市居安小区府东路南, √, 　, 　, 北京铁路局, 车站
三家店站, 北京市门头沟区三家店火车站, √, 　, 　, 北京铁路局, 车站
沙城站, 河北省张家口市怀来县沙城镇车站街1号, √, √, √, 北京铁路局, 车站
沙河市站, 河北省沙河市白云路12号, √, 　, 　, 北京铁路局, 车站
沙岭子站, 河北省张家口市宣化区沙岭子镇二里丰村, √, 　, 　, 北京铁路局, 车站
上板城南站, 河北省承德市开发新区上板城镇, √, 　, 　, 北京铁路局, 车站
上板城站, 河北省承德市双桥区开发新区卸甲营村, √, 　, 　, 北京铁路局, 车站
涉县站, 河北省邯郸市涉县迎宾街, √, √, √, 北京铁路局, 车站
深州站, 河北省衡水深州市桃源大街1号, √, 　, 　, 北京铁路局, 车站
十渡站, 北京市房山区十渡镇十渡村, √, 　, 　, 北京铁路局, 车站
石家庄北站, 河北省石家庄市新华区市庄路265号, √, 　, 　, 北京铁路局, 车站
